# Total of 3183 particles
# Generated on : 2014-02-21 16:50:10.433376
# id  type radius  x   y   z   vx   vy   vz   nx   ny   nz  omega
223  2  1.000000 8.342793  -29.037118  0.000000  0.932457  0.361281  0.000000  0.975132  -0.221627  0.000000  0.000000
224  2  1.000000 37.774598  46.538919  0.000000  -0.817186  -0.576373  0.000000  0.729037  -0.684475  0.000000  0.000000
225  2  1.000000 -6.649725  -28.687943  0.000000  -0.941772  0.336252  0.000000  0.956248  0.292558  0.000000  0.000000
226  2  1.000000 -15.305789  -12.293490  0.000000  -0.630380  0.776287  0.000000  0.094602  -0.995515  0.000000  0.000000
227  2  1.000000 1.431354  -0.091550  0.000000  -0.964442  -0.264294  0.000000  -0.973865  -0.227128  0.000000  0.000000
228  2  1.000000 -24.635068  30.015411  0.000000  -0.725117  0.688626  0.000000  -0.995081  -0.099066  0.000000  0.000000
229  2  1.000000 -0.061092  -25.206953  0.000000  -0.985189  0.171471  0.000000  -0.443304  -0.896371  0.000000  0.000000
230  2  1.000000 -26.331266  -44.948243  0.000000  -0.709613  -0.704592  0.000000  -0.505437  0.862864  0.000000  0.000000
231  2  1.000000 -48.528613  27.958531  0.000000  0.266811  -0.963749  0.000000  0.349755  0.936841  0.000000  0.000000
232  2  1.000000 -10.234857  -46.748122  0.000000  -0.656667  -0.754181  0.000000  0.223314  -0.974747  0.000000  0.000000
233  2  1.000000 23.813059  36.720558  0.000000  0.194921  -0.980819  0.000000  -0.085566  0.996332  0.000000  0.000000
234  2  1.000000 -18.415586  14.864597  0.000000  0.095900  0.995391  0.000000  0.245972  0.969277  0.000000  0.000000
235  2  1.000000 29.969018  -38.174283  0.000000  -0.732500  -0.680767  0.000000  -0.510008  -0.860170  0.000000  0.000000
236  2  1.000000 -39.231930  3.388369  0.000000  -0.771162  0.636639  0.000000  -0.675812  -0.737074  0.000000  0.000000
237  2  1.000000 37.538758  -33.775747  0.000000  -0.702202  -0.711978  0.000000  -0.957138  -0.289632  0.000000  0.000000
238  2  1.000000 42.621874  14.874602  0.000000  0.077414  -0.996999  0.000000  0.131511  0.991315  0.000000  0.000000
239  2  1.000000 40.828474  -18.494678  0.000000  0.540447  0.841378  0.000000  -0.991389  -0.130949  0.000000  0.000000
240  2  1.000000 -15.103526  12.739452  0.000000  -0.987934  0.154877  0.000000  -0.888748  0.458395  0.000000  0.000000
241  2  1.000000 43.371239  -25.844389  0.000000  -0.923160  0.384415  0.000000  0.335149  -0.942165  0.000000  0.000000
242  2  1.000000 14.921232  -32.764083  0.000000  0.565533  -0.824726  0.000000  0.856406  0.516303  0.000000  0.000000
243  2  1.000000 -4.533929  36.242151  0.000000  0.544851  0.838533  0.000000  0.818796  0.574085  0.000000  0.000000
244  2  1.000000 0.047088  -47.707984  0.000000  0.087282  0.996184  0.000000  0.262887  0.964827  0.000000  0.000000
245  2  1.000000 4.371448  33.980126  0.000000  -0.333808  0.942641  0.000000  -0.103027  -0.994679  0.000000  0.000000
246  2  1.000000 -11.468657  3.224269  0.000000  -0.594754  0.803908  0.000000  -0.298717  0.954342  0.000000  0.000000
247  2  1.000000 -37.751243  -26.215958  0.000000  -0.814794  -0.579750  0.000000  -0.741894  -0.670517  0.000000  0.000000
248  2  1.000000 46.132033  -21.738282  0.000000  0.304605  -0.952479  0.000000  0.705142  0.709066  0.000000  0.000000
249  2  1.000000 38.704233  -31.340558  0.000000  0.933294  0.359114  0.000000  0.951731  0.306932  0.000000  0.000000
250  2  1.000000 36.016756  29.148368  0.000000  0.184177  0.982893  0.000000  -0.404611  -0.914489  0.000000  0.000000
251  2  1.000000 -10.437283  -26.220018  0.000000  -0.534639  0.845081  0.000000  -0.897581  -0.440849  0.000000  0.000000
252  2  1.000000 30.509340  5.966011  0.000000  -0.623642  0.781710  0.000000  -0.745294  -0.666736  0.000000  0.000000
253  2  1.000000 -12.759722  -44.309460  0.000000  0.814244  0.580523  0.000000  -0.396618  -0.917984  0.000000  0.000000
254  2  1.000000 34.633907  47.624145  0.000000  0.559363  -0.828923  0.000000  0.928161  0.372178  0.000000  0.000000
255  2  1.000000 30.504119  2.927274  0.000000  0.426814  -0.904340  0.000000  0.408498  0.912759  0.000000  0.000000
256  2  1.000000 -46.098712  45.438846  0.000000  -0.530008  -0.847992  0.000000  -0.973607  0.228231  0.000000  0.000000
257  2  1.000000 5.453246  35.325928  0.000000  -0.226695  0.973966  0.000000  -0.983075  0.183204  0.000000  0.000000
258  2  1.000000 -45.854745  -43.071906  0.000000  0.579032  -0.815305  0.000000  -0.582441  0.812873  0.000000  0.000000
259  2  1.000000 47.506090  15.880523  0.000000  -0.685375  -0.728190  0.000000  0.999712  0.023998  0.000000  0.000000
260  2  1.000000 23.272676  32.557800  0.000000  0.209964  -0.977709  0.000000  0.395551  -0.918444  0.000000  0.000000
261  2  1.000000 -11.898383  29.402378  0.000000  -0.722532  0.691338  0.000000  0.944250  -0.329230  0.000000  0.000000
262  2  1.000000 -20.686331  -45.150378  0.000000  -0.127570  0.991830  0.000000  0.586418  -0.810009  0.000000  0.000000
263  2  1.000000 -31.558798  2.370424  0.000000  0.482382  -0.875961  0.000000  0.581479  -0.813562  0.000000  0.000000
264  2  1.000000 46.507247  0.654355  0.000000  -0.151485  -0.988459  0.000000  0.970621  0.240615  0.000000  0.000000
265  2  1.000000 6.299135  -48.943160  0.000000  0.859533  0.511080  0.000000  -0.997034  -0.076968  0.000000  0.000000
266  2  1.000000 -39.270421  46.817204  0.000000  0.485115  -0.874450  0.000000  -0.487589  -0.873073  0.000000  0.000000
267  2  1.000000 -49.979468  31.481042  0.000000  0.501512  -0.865151  0.000000  -0.846052  -0.533100  0.000000  0.000000
268  2  1.000000 -47.435625  32.089214  0.000000  0.191899  -0.981415  0.000000  -0.028542  -0.999593  0.000000  0.000000
269  2  1.000000 35.618424  20.162047  0.000000  0.465862  -0.884857  0.000000  -0.785421  0.618962  0.000000  0.000000
270  2  1.000000 49.020887  19.569252  0.000000  0.574410  -0.818568  0.000000  -0.226348  -0.974047  0.000000  0.000000
271  2  1.000000 -17.570385  -37.684537  0.000000  -0.987156  -0.159762  0.000000  -0.726742  -0.686911  0.000000  0.000000
272  2  1.000000 -48.425238  -23.786515  0.000000  -0.170439  -0.985368  0.000000  0.003423  0.999994  0.000000  0.000000
273  2  1.000000 -6.760525  -40.583702  0.000000  -0.996959  0.077928  0.000000  0.242059  -0.970262  0.000000  0.000000
274  2  1.000000 -6.670106  -48.998894  0.000000  0.718209  -0.695828  0.000000  -0.840174  0.542317  0.000000  0.000000
275  2  1.000000 46.191747  47.503008  0.000000  0.938481  -0.345331  0.000000  0.631590  0.775303  0.000000  0.000000
276  2  1.000000 -25.997963  12.363799  0.000000  -0.894250  -0.447569  0.000000  -0.839132  -0.543928  0.000000  0.000000
277  2  1.000000 2.514018  -12.591712  0.000000  -0.576039  -0.817423  0.000000  -0.683753  0.729713  0.000000  0.000000
278  2  1.000000 13.305497  44.933980  0.000000  -0.360246  0.932857  0.000000  0.993623  -0.112754  0.000000  0.000000
279  2  1.000000 10.437787  6.115686  0.000000  0.999901  0.014075  0.000000  -0.421380  0.906884  0.000000  0.000000
280  2  1.000000 -27.486287  -29.276594  0.000000  -0.533452  -0.845830  0.000000  0.881873  -0.471487  0.000000  0.000000
281  2  1.000000 -29.073928  -20.279942  0.000000  0.778377  0.627797  0.000000  -0.972107  -0.234538  0.000000  0.000000
282  2  1.000000 28.008114  1.961578  0.000000  0.465110  0.885253  0.000000  0.058570  0.998283  0.000000  0.000000
283  2  1.000000 3.277989  -49.820535  0.000000  0.571437  0.820646  0.000000  -0.462513  -0.886612  0.000000  0.000000
284  2  1.000000 -43.846312  2.277410  0.000000  0.994481  -0.104917  0.000000  -0.087178  -0.996193  0.000000  0.000000
285  2  1.000000 -12.598534  -17.659527  0.000000  0.402477  0.915430  0.000000  -0.711615  -0.702569  0.000000  0.000000
286  2  1.000000 -36.311075  -38.198844  0.000000  0.407594  -0.913163  0.000000  0.704049  0.710151  0.000000  0.000000
287  2  1.000000 17.631105  12.551638  0.000000  -0.648342  -0.761349  0.000000  -0.997484  0.070891  0.000000  0.000000
288  2  1.000000 3.063577  -5.346821  0.000000  0.081680  -0.996659  0.000000  0.255222  -0.966883  0.000000  0.000000
289  2  1.000000 -8.958963  -25.813071  0.000000  -0.242606  -0.970125  0.000000  -0.929946  -0.367696  0.000000  0.000000
290  2  1.000000 -22.944062  1.396954  0.000000  0.908768  -0.417301  0.000000  0.148811  0.988866  0.000000  0.000000
291  2  1.000000 -47.814678  -24.366718  0.000000  -0.578620  0.815597  0.000000  0.781989  0.623292  0.000000  0.000000
292  2  1.000000 -24.894011  -47.217924  0.000000  -0.812393  0.583111  0.000000  0.218625  -0.975809  0.000000  0.000000
293  2  1.000000 13.745954  -42.083818  0.000000  -0.999355  0.035911  0.000000  0.714135  -0.700008  0.000000  0.000000
294  2  1.000000 28.066355  8.727040  0.000000  0.794380  -0.607421  0.000000  -0.989362  0.145472  0.000000  0.000000
295  2  1.000000 -0.064368  39.263164  0.000000  -0.998408  0.056401  0.000000  0.743972  0.668211  0.000000  0.000000
296  2  1.000000 24.482224  20.727904  0.000000  0.888756  0.458380  0.000000  0.795983  0.605319  0.000000  0.000000
297  2  1.000000 -0.853433  20.652623  0.000000  -0.011629  -0.999932  0.000000  0.930347  0.366680  0.000000  0.000000
298  2  1.000000 44.459334  -33.257867  0.000000  -0.553311  -0.832975  0.000000  -0.992644  0.121070  0.000000  0.000000
299  2  1.000000 8.037891  -10.958344  0.000000  -0.532338  -0.846532  0.000000  0.445178  0.895442  0.000000  0.000000
300  2  1.000000 20.863522  -49.801784  0.000000  -0.759274  -0.650771  0.000000  -0.991014  -0.133757  0.000000  0.000000
301  2  1.000000 -12.997322  -9.751872  0.000000  -0.999685  0.025111  0.000000  0.984907  -0.173087  0.000000  0.000000
302  2  1.000000 -25.703569  15.848747  0.000000  0.019796  -0.999804  0.000000  -0.839266  -0.543722  0.000000  0.000000
303  2  1.000000 -11.635723  -30.307193  0.000000  0.704364  0.709839  0.000000  -0.998985  -0.045049  0.000000  0.000000
304  2  1.000000 -30.228906  45.707072  0.000000  -0.915938  -0.401320  0.000000  0.355453  -0.934694  0.000000  0.000000
305  2  1.000000 -14.812504  -26.608149  0.000000  0.380448  -0.924803  0.000000  -0.602272  -0.798291  0.000000  0.000000
306  2  1.000000 -45.522857  -49.698671  0.000000  -0.789351  0.613943  0.000000  0.695600  -0.718429  0.000000  0.000000
307  2  1.000000 -20.254669  -47.400911  0.000000  -0.834169  -0.551509  0.000000  0.061885  -0.998083  0.000000  0.000000
308  2  1.000000 -5.441219  -29.070437  0.000000  0.916420  -0.400218  0.000000  -0.931794  0.362986  0.000000  0.000000
309  2  1.000000 -25.297165  -39.969531  0.000000  0.149939  -0.988695  0.000000  0.637473  -0.770473  0.000000  0.000000
310  2  1.000000 -36.638113  -0.339495  0.000000  -0.884299  0.466921  0.000000  -0.990061  0.140636  0.000000  0.000000
311  2  1.000000 34.300525  -48.557443  0.000000  0.970650  0.240498  0.000000  0.860364  -0.509681  0.000000  0.000000
312  2  1.000000 -32.707616  -15.646581  0.000000  0.976303  0.216409  0.000000  -0.022233  0.999753  0.000000  0.000000
313  2  1.000000 -41.274494  9.470153  0.000000  -0.899850  0.436200  0.000000  0.817823  -0.575469  0.000000  0.000000
314  2  1.000000 10.774451  45.508693  0.000000  -0.232093  0.972694  0.000000  0.983349  -0.181730  0.000000  0.000000
315  2  1.000000 4.095778  18.848613  0.000000  -0.209930  0.977716  0.000000  0.764919  -0.644127  0.000000  0.000000
316  2  1.000000 28.168458  41.617878  0.000000  -0.149670  -0.988736  0.000000  0.441742  -0.897142  0.000000  0.000000
317  2  1.000000 -28.041009  -4.068570  0.000000  0.890382  0.455215  0.000000  0.950939  -0.309378  0.000000  0.000000
318  2  1.000000 -32.197629  -10.555943  0.000000  -0.494807  0.869003  0.000000  0.508967  0.860786  0.000000  0.000000
319  2  1.000000 24.948920  -28.899108  0.000000  0.775264  -0.631638  0.000000  -0.999681  0.025262  0.000000  0.000000
320  2  1.000000 -8.127048  -4.374368  0.000000  -0.554534  -0.832161  0.000000  0.985731  0.168326  0.000000  0.000000
321  2  1.000000 21.605323  -7.581083  0.000000  -0.994413  0.105560  0.000000  0.317711  -0.948188  0.000000  0.000000
322  2  1.000000 45.097705  48.400836  0.000000  0.894297  0.447473  0.000000  0.962462  -0.271417  0.000000  0.000000
323  2  1.000000 32.670913  -40.339193  0.000000  0.094879  0.995489  0.000000  -0.965040  0.262102  0.000000  0.000000
324  2  1.000000 17.912163  39.011897  0.000000  0.640959  0.767575  0.000000  0.999908  0.013537  0.000000  0.000000
325  2  1.000000 35.411742  3.259926  0.000000  -0.206335  -0.978481  0.000000  -0.563230  0.826300  0.000000  0.000000
326  2  1.000000 -47.389124  -30.671452  0.000000  -0.943419  0.331602  0.000000  -0.926656  -0.375911  0.000000  0.000000
327  2  1.000000 -1.643590  27.004384  0.000000  -0.925345  -0.379127  0.000000  -0.733788  0.679378  0.000000  0.000000
328  2  1.000000 35.918483  -15.326678  0.000000  0.768637  0.639686  0.000000  0.999562  0.029588  0.000000  0.000000
329  1  1.000000 -30.917847  -28.530078  0.000000  -0.180767  0.983526  0.000000  0.259991  0.965611  0.000000  0.000000
330  1  1.000000 30.804131  -49.746532  0.000000  -0.808952  0.587874  0.000000  0.987761  -0.155976  0.000000  0.000000
331  1  1.000000 41.918332  -12.503011  0.000000  0.710431  0.703767  0.000000  0.855969  0.517028  0.000000  0.000000
332  1  1.000000 -4.007525  -31.640718  0.000000  0.510382  -0.859948  0.000000  -0.738881  -0.673836  0.000000  0.000000
333  1  1.000000 -35.794468  -21.774870  0.000000  0.907744  0.419524  0.000000  0.486571  0.873641  0.000000  0.000000
334  1  1.000000 -2.879038  26.943971  0.000000  -0.038892  0.999243  0.000000  -0.539142  0.842215  0.000000  0.000000
335  1  1.000000 -44.456062  -15.526912  0.000000  0.079342  0.996847  0.000000  -0.322850  0.946450  0.000000  0.000000
336  1  1.000000 -18.958932  21.888474  0.000000  0.330927  0.943656  0.000000  -0.248447  -0.968646  0.000000  0.000000
337  1  1.000000 -5.558315  6.303607  0.000000  -0.155049  0.987907  0.000000  0.162535  0.986703  0.000000  0.000000
338  1  1.000000 -29.150417  34.165915  0.000000  -0.981228  0.192851  0.000000  -0.109838  0.993949  0.000000  0.000000
339  1  1.000000 -38.117099  13.434651  0.000000  0.948158  -0.317798  0.000000  0.772984  -0.634426  0.000000  0.000000
340  1  1.000000 -13.941745  -13.604687  0.000000  0.101210  -0.994865  0.000000  -0.562954  -0.826488  0.000000  0.000000
341  1  1.000000 45.910019  -30.479616  0.000000  0.643291  -0.765621  0.000000  -0.976777  -0.214258  0.000000  0.000000
342  1  1.000000 26.645329  -49.032077  0.000000  0.453627  0.891191  0.000000  -0.931009  -0.364995  0.000000  0.000000
343  1  1.000000 -3.035602  16.290656  0.000000  0.194556  -0.980891  0.000000  0.809675  0.586879  0.000000  0.000000
344  1  1.000000 44.656475  21.914552  0.000000  -0.928585  -0.371120  0.000000  -0.143160  -0.989699  0.000000  0.000000
345  1  1.000000 -30.286861  -12.339541  0.000000  0.189098  -0.981958  0.000000  0.746344  0.665561  0.000000  0.000000
346  1  1.000000 -6.855993  43.992819  0.000000  -0.959514  0.281660  0.000000  0.999283  0.037871  0.000000  0.000000
347  1  1.000000 -26.985347  18.547938  0.000000  0.409758  -0.912194  0.000000  -0.884654  -0.466248  0.000000  0.000000
348  1  1.000000 16.009621  22.225947  0.000000  0.958253  -0.285921  0.000000  0.684907  0.728630  0.000000  0.000000
349  1  1.000000 7.803820  48.986636  0.000000  0.992643  -0.121078  0.000000  0.809919  -0.586542  0.000000  0.000000
350  1  1.000000 8.762468  -45.343137  0.000000  0.511958  0.859010  0.000000  -0.008433  -0.999964  0.000000  0.000000
351  1  1.000000 24.234076  -14.014957  0.000000  0.549617  0.835417  0.000000  0.639607  0.768702  0.000000  0.000000
352  1  1.000000 49.657465  36.646159  0.000000  0.927934  -0.372744  0.000000  -0.890633  0.454722  0.000000  0.000000
353  1  1.000000 -15.271402  -48.644327  0.000000  0.851774  0.523910  0.000000  -0.744627  0.667481  0.000000  0.000000
354  1  1.000000 -26.700706  -18.486836  0.000000  -0.943043  0.332671  0.000000  -0.859409  0.511290  0.000000  0.000000
355  1  1.000000 44.284281  -35.632779  0.000000  0.532501  -0.846429  0.000000  0.334814  0.942284  0.000000  0.000000
356  1  1.000000 39.501799  -3.339774  0.000000  -0.943820  0.330459  0.000000  -0.789546  -0.613691  0.000000  0.000000
357  1  1.000000 31.112893  -11.517381  0.000000  -0.658948  -0.752188  0.000000  0.549887  0.835239  0.000000  0.000000
358  1  1.000000 42.419571  40.474277  0.000000  0.989994  -0.141108  0.000000  -0.347245  0.937774  0.000000  0.000000
359  1  1.000000 30.307156  -0.057299  0.000000  -0.723340  0.690492  0.000000  0.645252  -0.763970  0.000000  0.000000
360  1  1.000000 39.416353  20.981646  0.000000  0.994549  -0.104269  0.000000  -0.962106  0.272676  0.000000  0.000000
361  1  1.000000 43.222183  -7.248460  0.000000  0.822014  0.569468  0.000000  0.543165  0.839626  0.000000  0.000000
362  1  1.000000 22.682120  -4.318480  0.000000  -0.997917  -0.064514  0.000000  0.725486  0.688237  0.000000  0.000000
363  1  1.000000 -2.192371  41.979886  0.000000  -0.859561  -0.511033  0.000000  0.527231  0.849722  0.000000  0.000000
364  1  1.000000 6.650059  -17.695868  0.000000  -0.344816  0.938670  0.000000  -0.914393  -0.404828  0.000000  0.000000
365  1  1.000000 -12.189293  -40.754648  0.000000  0.343841  0.939028  0.000000  0.205594  -0.978637  0.000000  0.000000
366  1  1.000000 -13.410120  26.999713  0.000000  0.253699  -0.967283  0.000000  -0.218089  -0.975929  0.000000  0.000000
367  1  1.000000 33.431774  18.365434  0.000000  0.262042  -0.965056  0.000000  0.792523  0.609842  0.000000  0.000000
368  1  1.000000 7.914350  -49.675563  0.000000  -0.884002  0.467484  0.000000  0.534167  -0.845379  0.000000  0.000000
369  1  1.000000 -49.180419  -36.552041  0.000000  0.962521  0.271209  0.000000  0.920366  -0.391057  0.000000  0.000000
370  1  1.000000 27.071574  23.185905  0.000000  0.310202  -0.950671  0.000000  -0.912786  -0.408438  0.000000  0.000000
371  1  1.000000 -34.103151  38.080372  0.000000  -0.734261  0.678868  0.000000  -0.916777  0.399399  0.000000  0.000000
372  1  1.000000 -29.459783  -25.113788  0.000000  -0.599011  -0.800741  0.000000  0.978084  0.208210  0.000000  0.000000
373  1  1.000000 3.974227  7.111622  0.000000  -0.171934  -0.985109  0.000000  -0.789968  0.613148  0.000000  0.000000
374  1  1.000000 33.579734  -34.435605  0.000000  0.995102  0.098852  0.000000  0.993168  0.116698  0.000000  0.000000
